portfolio_id,return
PF00001846,0.06407864999999999
PF00001847,0.0644136
PF00001848,0.049772310439560444
PF00001849,0.05027151043956044
PF00001854,0.05025791043956044
PF00001857,0.049722128621378626
PF00001863,0.05000326282051282
PF00001865,0.04972131043956044
PF00001867,0.04993026282051282
PF00001868,0.049515262820512815
PF00001869,0.04949091043956044
PF00001875,0.04949091043956044
PF00001878,0.06611434615384616
PF00001879,0.049772310439560444
PF00001880,0.04949091043956044
PF00001886,0.05027151043956044
PF00001887,0.05027151043956044
PF00001895,0.05000326282051282
PF00001900,0.049722128621378626
PF00001904,0.06611434615384616
PF00001907,0.04936991043956045
PF00001908,0.049515262820512815
PF00001912,0.04961959615384616
PF00001920,0.06611434615384616
PF00001921,0.06611434615384616
PF00001922,0.049822262820512817
PF00001923,0.049822262820512817
PF00001924,0.05027151043956044
PF00001925,0.06401520384615386
PF00001929,0.06513120384615385
PF00001935,0.074144
PF00001936,0.06401520384615386
PF00001937,0.0701237142857143
PF00001939,0.07002771428571429
PF00001951,0.06513120384615385
PF00001948,0.06409920384615386
PF00001952,0.06955514285714286
PF00001953,0.06409920384615386
PF00001960,0.07025771428571428
PF00001963,0.06433320384615386
PF00001966,0.06955514285714286
PF00001970,0.07025771428571428
PF00001975,0.07024914285714287
PF00001978,0.06433320384615386
PF00001985,0.073724
PF00001987,0.06955514285714286
PF00001988,0.06405720384615386
PF00001995,0.053442750000000004
PF00001996,0.05369168571428572
PF00001997,0.05375970714285714
PF00001999,0.06955514285714286
PF00002000,0.05375970714285714
PF00002001,0.072752
PF00002008,0.053419035714285724
PF00002010,0.06955514285714286
PF00002011,0.05336370714285714
PF00002012,0.05336370714285714
PF00002015,0.05340270714285714
PF00002016,0.053471464285714275
PF00002022,0.05398671428571429
PF00002026,0.053500714285714276
PF00002031,0.05577400000000001
PF00002032,0.057999
PF00002036,0.05577400000000001
PF00002038,0.057999
PF00002042,0.057999
PF00002044,0.07088714285714286
PF00002045,0.056484
PF00002049,0.05743349999999999
PF00002050,0.055356
PF00002051,0.054372
PF00002054,0.05694600000000001
PF00002058,0.057999
PF00002069,0.05495100000000001
PF00002073,0.057405000000000005
PF00002076,0.05529000000000002
PF00002077,0.055632
PF00002084,0.054852
PF00002085,0.055494
PF00002087,0.055716999999999996
PF00002089,0.05529000000000002
PF00002099,0.0545066
PF00002103,0.05267027976190477
PF00002105,0.052884
PF00002106,0.05345606666666667
PF00002109,0.05278094642857143
PF00002113,0.053288999999999996
PF00002121,0.05437500000000001
PF00002128,0.07136314285714286
PF00002129,0.052884
PF00002131,0.0527631619047619
PF00002140,0.05751600000000001
PF00002141,0.0584202
PF00002144,0.061464
PF00002145,0.06159085714285715
PF00002146,0.05869919999999999
PF00002148,0.05603850000000001
PF00002149,0.05648070000000001
PF00002152,0.061464
PF00002154,0.0486
PF00002158,0.05751600000000001
PF00002159,0.060744
PF00002163,0.061464
PF00002164,0.0584202
PF00002165,0.061464
PF00002169,0.0564632380952381
PF00002170,0.05612697662337662
PF00002175,0.0564632380952381
PF00002185,0.056144638095238085
PF00002190,0.054972
PF00002192,0.05612697662337662
PF00002193,0.05646791883116884
PF00002194,0.054972
PF00002196,0.05673241666666666
PF00002197,0.0564632380952381
PF00002199,0.05612697662337662
PF00002200,0.057025599999999996
PF00002206,0.0564632380952381
PF00002208,0.05612697662337662
PF00002211,0.05358220000000001
PF00002213,0.0547680168067227
PF00002214,0.0546360168067227
PF00002216,0.05502816680672269
PF00002217,0.05460816680672269
PF00002223,0.0540808
PF00002224,0.053744200000000006
PF00002230,0.0547320168067227
PF00002232,0.054446800000000004
PF00002238,0.0546360168067227
PF00002239,0.05502816680672269
PF00002240,0.0538068
PF00002251,0.046881
PF00002252,0.04220999999999999
PF00002253,0.043139000000000004
PF00002255,0.043092000000000005
PF00002265,0.043139000000000004
PF00002267,0.04672200000000001
PF00002271,0.048378
PF00002269,0.042387999999999995
PF00002273,0.049446
PF00002278,0.05599144761904762
PF00002282,0.05519068571428572
PF00002285,0.05540942597402597
PF00002286,0.05561142597402598
PF00002287,0.05541942597402597
PF00002292,0.055889125974025976
PF00002298,0.053544
PF00002302,0.052332000000000004
PF00002316,0.05561142597402598
PF00002317,0.055889125974025976
PF00002320,0.05641871428571428
PF00002324,0.055868552380952376
PF00002326,0.053544
PF00002333,0.055889125974025976
PF00002335,0.06741561674208145
PF00002342,0.055633025974025974
PF00002344,0.05541942597402597
PF00002345,0.05653916666666666
PF00002349,0.05573112597402598
PF00002350,0.058744000000000005
PF00002352,0.05736399999999999
PF00002355,0.0537176
PF00002361,0.0537176
PF00002371,0.053832000000000005
PF00002369,0.056080000000000005
PF00002376,0.0566456
PF00002378,0.0533916
PF00002381,0.05736399999999999
PF00002383,0.05736399999999999
PF00002384,0.058053
PF00002385,0.0533916
PF00002391,0.055936
PF00002398,0.056017399999999995
PF00002400,0.054981
PF00002401,0.0550857
PF00002402,0.056017399999999995
PF00002406,0.05631660000000001
PF00002408,0.0618
PF00002411,0.055579699999999996
PF00002413,0.057179999999999995
PF00002417,0.053832000000000005
PF00002429,0.0550857
PF00002435,0.05644199999999999
PF00002439,0.055012571428571425
PF00002440,0.05891999999999999
PF00002441,0.056212
PF00002447,0.058101
PF00002453,0.054552
PF00002451,0.074211
PF00002455,0.053952
PF00002457,0.04068
PF00002469,0.04068
PF00002474,0.04068
PF00002475,0.05051323699835999
PF00002476,0.058665
PF00002480,0.05543828571428572
PF00002492,0.04068
PF00002496,0.033676291977600005
PF00002506,0.033676291977600005
PF00002516,0.05051323699835999
PF00002518,0.055761171428571434
PF00002521,0.05752500000000001
PF00002522,0.05051323699835999
PF00002524,0.05051323699835999
PF00002525,0.0568464
PF00002530,0.05051323699835999
PF00002532,0.058178400000000005
PF00002543,0.058665
PF00002547,0.05656300000000001
PF00002548,0.06611554285714286
PF00002551,0.04826381019192
PF00002553,0.04775450942627999
PF00002560,0.03278466000000001
PF00002571,0.05617300000000001
PF00002572,0.04152000000000001
PF00002582,0.03516466
PF00002583,0.04775450942627999
PF00002589,0.05617300000000001
PF00002590,0.05752500000000001
PF00002593,0.057878399999999997
PF00002594,0.038775014947799995
PF00002595,0.04775450942627999
PF00002600,0.04775450942627999
PF00002598,0.05518628571428571
PF00002601,0.038775014947799995
PF00002605,0.054979999999999994
PF00002606,0.056024000000000004
PF00002608,0.026560000000000007
PF00002630,0.0542424
PF00002628,0.05846
PF00002631,0.0542424
PF00002632,0.05752500000000001
PF00002634,0.026136000000000003
PF00002637,0.05575200000000001
PF00002639,0.05617300000000001
PF00002641,0.034300000000000004
PF00002642,0.056853
PF00002643,0.05581400000000001
PF00002653,0.04775450942627999
PF00002656,0.05543828571428572
PF00002658,0.05634599999999999
PF00002664,0.05581400000000001
PF00002665,0.05581400000000001
PF00002670,0.056024000000000004
PF00002675,0.04004127651276
PF00002678,0.061464
PF00002680,0.05812320000000001
PF00002681,0.03678000000000001
PF00002682,0.027349999999999996
PF00002684,0.027349999999999996
PF00002689,0.03678000000000001
PF00002691,0.05846
PF00002694,0.057408
PF00002700,0.057113357142857146
PF00002702,0.05751600000000001
PF00002713,0.072896
PF00002711,0.0551187
PF00002715,0.049952701504679994
PF00002716,0.03658000000000001
PF00002718,0.061644
PF00002723,0.049952701504679994
PF00002725,0.060387
PF00002747,0.06422
PF00002737,0.041529604000000005
PF00002738,0.05545501494779999
PF00002740,0.06422
PF00002746,0.0584202
PF00002749,0.060744
PF00002750,0.048
PF00002754,0.04545949469436
PF00002755,0.03678000000000001
PF00002777,0.03678000000000001
PF00002775,0.061644
PF00002779,0.024600000000000004
PF00002780,0.048
PF00002783,0.06063085714285714
PF00002793,0.03678000000000001
PF00002797,0.069308
PF00002805,0.049952701504679994
PF00002811,0.048
PF00002812,0.045300000000000014
PF00002814,0.03678000000000001
PF00002815,0.049952701504679994
PF00002821,0.03678000000000001
PF00002827,0.057763200000000015
PF00002828,0.0618
PF00002834,0.03678000000000001
PF00002841,0.061464
PF00002843,0.027349999999999996
PF00002849,0.049952701504679994
PF00002855,0.048
PF00002856,0.05482416219192
PF00002857,0.05772535714285715
PF00002862,0.054826500000000014
PF00002868,0.03678000000000001
PF00002869,0.05846
PF00002866,0.060419999999999995
PF00002867,0.04004127651276
PF00002892,0.055518425974025974
PF00002879,0.03678000000000001
PF00002881,0.06784354285714285
PF00002883,0.048
PF00002885,0.04004127651276
PF00002887,0.029820000000000003
PF00002888,0.07024354285714285
PF00002910,0.054024
PF00002911,0.055632285714285724
PF00002943,0.027643334724480002
PF00002913,0.02740519991883117
PF00002915,0.02740519991883117
PF00002919,0.053304
PF00002922,0.055868552380952376
PF00002923,0.05519068571428572
PF00002928,0.052332000000000004
PF00002929,0.02740519991883117
PF00002930,0.027643334724480002
PF00002935,0.05619378571428572
PF00002939,0.054972
PF00002937,0.027643334724480002
PF00002938,0.026674381714285718
PF00002945,0.05519068571428572
PF00002954,0.053304
PF00002958,0.04536451429836
PF00002960,0.04536451429836
PF00002962,0.0711024
PF00002969,0.027643334724480002
PF00002970,0.0711024
PF00002979,0.053304
PF00002973,0.055403400000000005
PF00002974,0.055366785714285716
PF00002978,0.030140883711428573
PF00002984,0.026674381714285718
PF00002988,0.054972
PF00002992,0.052332000000000004
PF00002994,0.026674381714285718
PF00002996,0.053304
PF00003004,0.027643334724480002
PF00003006,0.052332000000000004
PF00003010,0.05573502597402598
PF00003014,0.05613102597402597
PF00003016,0.02740519991883117
PF00003024,0.02740519991883117
PF00003028,0.026674381714285718
PF00003031,0.055518425974025974
PF00003041,0.054972
PF00003042,0.055237785714285725
PF00003043,0.04536451429836
PF00003044,0.026674381714285718
PF00003046,0.05469226666666667
PF00003052,0.04681447604895105
PF00003057,0.02599091420454545
PF00003061,0.04681447604895105
PF00003062,0.027984144
PF00003063,0.027984144
PF00003065,0.02599004203488
PF00003066,0.02599004203488
PF00003068,0.04505100000000001
PF00003069,0.061217600000000004
PF00003070,0.061217600000000004
PF00003073,0.04726534615384615
PF00003074,0.027984144
PF00003077,0.04681447604895105
PF00003085,0.04651793683326477
PF00003087,0.02599004203488
PF00003092,0.04650270173062231
PF00003094,0.04681447604895105
PF00003097,0.027984144
PF00003101,0.02715772927392
PF00003103,0.023698813159200003
PF00003106,0.047237042602495546
PF00003107,0.061217600000000004
PF00003109,0.04650270173062231
PF00003111,0.04587705730837789
PF00003130,0.04651793683326477
PF00003125,0.042701597143199994
PF00003128,0.04587705730837789
PF00003132,0.04505100000000001
PF00003136,0.04726534615384615
PF00003139,0.02599004203488
PF00003147,0.059129600000000004
PF00003150,0.02928965569678286
PF00003160,0.04654770173062232
PF00003162,0.04650270173062231
PF00003170,0.04688454260249555
PF00003177,0.059129600000000004
PF00003183,0.031028693087557603
PF00003184,0.023520000000000003
PF00003187,0.024305682069320003
PF00003193,0.031089768571428568
PF00003195,0.022410000000000003
PF00003197,0.024305682069320003
PF00003201,0.032133768571428564
PF00003202,0.03567666214285715
PF00003207,0.030345768571428573
PF00003212,0.032427768571428574
PF00003213,0.021685685427320002
PF00003218,0.02211
PF00003219,0.035606228571428575
PF00003225,0.032133768571428564
PF00003227,0.032049768571428564
PF00003230,0.032301768571428566
PF00003232,0.021685685427320002
PF00003240,0.021685685427320002
PF00003242,0.019775
PF00003243,0.022565799999999997
PF00003245,0.02972671214285714
PF00003251,0.022565799999999997
PF00003254,0.03462271214285714
PF00003257,0.030345768571428573
PF00003258,0.021685685427320002
PF00003265,0.019775
PF00003268,0.021625685427320004
PF00003269,0.03270976857142857
PF00003270,0.029862768571428572
PF00003273,0.03409471214285715
PF00003274,0.035606228571428575
PF00003275,0.0156400368
PF00003287,0.0090068544204
PF00003289,0.008060009799400001
PF00003290,0.01757196994219653
PF00003294,0.01821196994219653
PF00003295,0.017560969942196532
PF00003296,0.018840999999999997
PF00003299,0.023800969942196538
PF00003314,0.016700999999999997
PF00003316,0.0079820324134
PF00003318,0.01769296994219653
PF00003326,0.021876
PF00003327,0.011765763020399998
PF00003329,0.023800969942196538
PF00003334,0.023800969942196538
PF00003336,0.009574952000000003
PF00003342,0.023800969942196538
PF00003343,0.019954969942196532
PF00003344,0.01888696994219653
PF00003346,0.018252
PF00003352,0.0074280135684
PF00003360,0.0079820324134
PF00003366,0.009574952000000003
PF00003370,0.01757196994219653
PF00003375,0.009584018845
PF00003377,0.01793296994219653
PF00003379,0.0085460278906
PF00003382,0.01755896994219653
PF00003387,0.01651096994219653
PF00003388,0.01039749704
PF00003389,0.01039749704
PF00003392,0.0085460278906
PF00003393,0.015514969942196533
PF00003394,0.01647296994219653
PF00003399,0.0085460278906
PF00003400,0.01197407454872
PF00003403,0.00886919879987
PF00003406,0.017020969942196533
PF00003407,0.01654696994219653
PF00003408,0.014316
PF00003413,0.017106969942196532
PF00003414,0.014458969942196531
PF00003417,0.01579296994219653
PF00003421,0.01675096994219653
PF00003425,0.0081480135684
PF00003429,0.015826969942196532
PF00003434,0.013739999999999999
PF00003437,0.00796854029868
PF00003439,0.017706969942196532
PF00003441,0.013524
PF00003442,0.01579296994219653
PF00003449,0.017706969942196532
PF00003452,0.017436969942196533
PF00003455,0.013942969942196532
PF00003470,0.010106040666599998
PF00003474,0.018298969942196534
PF00003477,0.013942969942196532
PF00003482,0.01564038559416
PF00003485,0.014365799999999998
PF00003489,0.01622514280506
PF00003490,0.014833142805060004
PF00003492,0.007508564274285716
PF00003493,0.007508564274285716
PF00003495,0.007508564274285716
PF00003499,0.010924680616999999
PF00003501,0.01604828542789
PF00003504,0.017046857012670006
PF00003505,0.013378000000000001
PF00003511,0.010934285714285714
PF00003513,0.0080955862896
PF00003514,0.007819841228845714
PF00003517,0.017046857012670006
PF00003518,0.012468
PF00003521,0.012708
PF00003523,0.010924680616999999
PF00003530,0.017046857012670006
PF00003535,0.00759388873672
PF00003537,0.012468
PF00003560,0.017046857012670006
PF00003563,0.012285
PF00003566,0.010924680616999999
PF00003569,0.017046857012670006
PF00003572,0.012039
PF00003574,0.0080955862896
PF00003575,0.007860199837765713
PF00003583,0.007508564274285716
PF00003586,0.013402
PF00003591,0.014833142805060004
PF00003599,0.010184
PF00003605,0.010032000000000001
PF00003616,0.01137
PF00003619,0.010399014763636364
PF00003623,0.0118808
PF00003624,0.012444
PF00003627,0.010032000000000001
PF00003632,0.011976
PF00003633,0.01137
PF00003640,0.010399014763636364
PF00003642,0.0119344
PF00003645,0.00447495
PF00003647,0.01078
PF00003653,0.010032000000000001
PF00003657,0.0058228079328000015
PF00003659,0.0058228079328000015
PF00003660,0.0058228079328000015
PF00003661,0.0058228079328000015
PF00003662,0.01078
PF00003665,0.01078
PF00003667,0.010206284
PF00003668,0.01078
PF00003672,0.0058228079328000015
PF00003673,0.0119344
PF00003678,0.00619395
PF00003685,0.010018315057999999
PF00003689,0.010399014763636364
PF00003690,0.00619395
PF00003699,0.007879905206399999
PF00003700,0.011384093449999999
PF00003706,0.013974857012670002
PF00003714,0.006794890054097143
PF00003719,0.00845269922832
PF00003723,0.0103793784
PF00003726,0.029116855428571432
PF00003733,0.00761781651443
PF00003734,0.0084656017812
PF00003738,0.02899085542857143
PF00003740,0.01085297142857143
PF00003742,0.010211999999999999
PF00003748,0.005944190476190476
PF00003751,0.01245714280506
PF00003754,0.013921142805060002
PF00003755,0.01662984383363143
PF00003756,0.029130571428571433
PF00003758,0.0400013298
PF00003759,0.0069688169784
PF00003764,0.020141244232950002
PF00003765,0.0069688169784
PF00003766,0.013974857012670002
PF00003767,0.009878266961600001
PF00003772,0.01245714280506
PF00003776,0.014425142805060001
PF00003779,0.01555618029966
PF00003784,0.011420000000000001
PF00003791,0.008399967032967033
PF00003797,0.01765890385856
PF00003799,0.004154857142857142
PF00003803,0.004300342857142857
PF00003808,0.0080256
PF00003813,0.004300342857142857
PF00003818,0.008797200000000002
PF00003821,0.011166179329333333
PF00003822,0.008399967032967033
PF00003830,0.004154857142857142
PF00003836,0.006464369696969697
PF00003837,0.01765890385856
PF00003838,0.009095640933333333
PF00003844,0.0082608
PF00003846,0.008399967032967033
PF00003850,0.01765890385856
PF00003851,0.004154857142857142
PF00003852,0.004154857142857142
PF00003855,0.01765890385856
PF00003857,0.004300342857142857
PF00003865,0.007763636363636364
PF00003870,0.004300342857142857
PF00003872,0.01765890385856
PF00003873,0.01765890385856
PF00003878,0.007245636363636364
PF00003880,0.007763636363636364
PF00003883,0.006464369696969697
PF00003886,0.022395545034400003
PF00003888,0.011296333175487179
PF00003889,0.0082608
PF00003895,0.008399967032967033
PF00003898,0.004234286887582143
PF00003899,0.006464369696969697
PF00003902,0.00507266157635468
PF00003904,0.007228613186813187
PF00003905,0.005038461576354679
PF00003913,0.006417338461538462
PF00003916,0.0123551560856
PF00003918,0.005260921008403361
PF00003919,0.00507266157635468
PF00003931,0.006417338461538462
PF00003932,0.007298120749838395
PF00003933,0.006149851282051281
PF00003938,0.0066444227106227105
PF00003939,0.005260921008403361
PF00003948,0.00507266157635468
PF00003952,0.006742311355311356
PF00003953,0.006946311355311356
PF00003954,0.005042275862068965
PF00003956,0.006496673130790778
PF00003960,0.006114387416505064
PF00003961,0.005334175862068965
PF00003963,0.0123551560856
PF00003964,0.0123551560856
PF00003966,0.006496673130790778
PF00003968,0.00740791868131868
PF00003969,0.0050329210084033614
PF00003971,0.006395655197581856
PF00003972,0.007060613186813186
PF00003973,0.007060613186813186
PF00003976,0.007228613186813187
PF00003980,0.007060784615384616
PF00003981,0.006616587416505064
PF00003984,0.005179726245960504
PF00003985,0.005301369103103361
PF00003987,0.005042275862068965
PF00003989,0.007028613186813186
PF00003991,0.007228613186813187
PF00003992,0.00740791868131868
PF00003994,0.005151775862068965
PF00003996,0.005314449579831932
PF00003997,0.006752018189548965
PF00003999,0.006161459546701857
PF00004001,0.005354897674531932
PF00004006,0.007128428571428572
PF00004009,0.005314449579831932
PF00004010,0.007419889705882353
PF00004011,0.0065857170868347335
PF00004014,0.0065857170868347335
PF00004015,0.007495498226773227
PF00004018,0.006161459546701857
PF00004020,0.00710931868131868
PF00004021,0.005726844019138757
PF00004022,0.005719813186813187
PF00004028,0.005354897674531932
PF00004030,0.00674543137254902
PF00004031,0.007495498226773227
PF00004039,0.005151775862068965
PF00004040,0.0123551560856
PF00004043,0.006559352380952381
PF00004045,0.009066333139808484
PF00004046,0.0051808758620689645
PF00004047,0.006689372893772893
PF00004048,0.015208211142068963
PF00004052,0.005151775862068965
PF00004055,0.0126353560856
PF00004059,0.007621889705882354
PF00004063,0.005493848484848486
PF00004067,0.005719813186813187
PF00004073,0.007495498226773227
PF00004077,0.005472975862068965
PF00004082,0.005314449579831932
PF00004094,0.005623536660517865
PF00004096,0.0060725114709851554
PF00004097,0.005178036660517865
PF00004098,0.005022036660517865
PF00004099,0.011712732557600001
PF00004113,0.011712732557600001
PF00004114,0.011712732557600001
PF00004115,0.0115657325576
PF00004117,0.005432923315814622
PF00004134,0.014802969974068964
PF00004136,0.005066893509127789
PF00004122,0.005022036660517865
PF00004124,0.005209536660517865
PF00004129,0.006091813186813187
PF00004131,0.006691629730484432
PF00004132,0.005968606709080394
PF00004140,0.0060549361073708894
PF00004147,0.0049965366605178654
PF00004149,0.006691629730484432
PF00004150,0.005066893509127789
PF00004151,0.0115657325576
PF00004155,0.0060725114709851554
PF00004166,0.004986737898907958
PF00004168,0.005192893509127788
PF00004169,0.005066893509127789
PF00004175,0.005066893509127789
PF00004180,0.005192893509127788
PF00004181,0.004983936660517866
PF00004186,0.005066893509127789
PF00004192,0.005178036660517865
PF00004193,0.005432923315814622
PF00004194,0.005369589982481288
PF00004206,0.0051135366605178645
PF00004207,0.005932711470985156
PF00004209,0.005613992546583851
PF00004214,0.006020668247541932
PF00004230,0.005939874725274725
PF00004233,0.0057515652899785
PF00004235,0.0057515652899785
PF00004238,0.0031489573987011146
PF00004243,0.0057515652899785
PF00004244,0.0057515652899785
PF00004246,0.006001915484363083
PF00004248,0.003414393741635642
PF00004250,0.006020668247541932
PF00004252,0.005964315484363081
PF00004256,0.006020668247541932
PF00004259,0.0057515652899785
PF00004260,0.0035518925546021243
PF00004266,0.006160666666666667
PF00004267,0.0034389651702070707
PF00004271,0.003230821962708536
PF00004274,0.0035518925546021243
PF00004275,0.003230821962708536
PF00004276,0.0031908219627085365
PF00004278,0.005914355505364201
PF00004284,0.0057515652899785
PF00004287,0.005613992546583851
PF00004288,0.0031528219627085367
PF00004291,0.00635981110468479
PF00004293,0.00635981110468479
